,max_df,max_features,min_df,random_state,train_score,test_score
220,1.0,1000,2,42,0.7647058823529411,0.7342569269521411
221,1.0,1000,2,1337,0.7689075630252101,0.6775818639798489
222,1.0,2000,1,1,0.8054621848739496,0.7481108312342569
223,1.0,2000,1,42,0.7903361344537815,0.7556675062972292
224,1.0,2000,1,1337,0.7962184873949579,0.6952141057934509
225,1.0,2000,2,1,0.8058823529411765,0.7493702770780857
226,1.0,2000,2,42,0.7924369747899159,0.756926952141058
227,1.0,2000,2,1337,0.7962184873949579,0.6952141057934509
228,1.0,3000,1,1,0.8016806722689076,0.7418136020151134
229,1.0,3000,1,42,0.7907563025210084,0.7380352644836272
230,1.0,3000,1,1337,0.784453781512605,0.6801007556675063
231,1.0,3000,2,1,0.8021008403361345,0.739294710327456
232,1.0,3000,2,42,0.7899159663865546,0.7367758186397985
233,1.0,3000,2,1337,0.7848739495798319,0.6750629722921915
234,1.0,4000,1,1,0.7861344537815126,0.7279596977329975
235,1.0,4000,1,42,0.776890756302521,0.7241813602015114
236,1.0,4000,1,1337,0.7676470588235295,0.6612090680100756
237,1.0,4000,2,1,0.7857142857142857,0.7267002518891688
238,1.0,4000,2,42,0.776890756302521,0.7216624685138538
239,1.0,4000,2,1337,0.7668067226890757,0.6624685138539043
240,1.0,5000,1,1,0.7600840336134453,0.707808564231738
241,1.0,5000,1,42,0.7550420168067227,0.698992443324937
242,1.0,5000,1,1337,0.7474789915966387,0.646095717884131
243,1.0,5000,2,1,0.7617647058823529,0.7103274559193955
244,1.0,5000,2,42,0.7550420168067227,0.698992443324937
245,1.0,5000,2,1337,0.746218487394958,0.6473551637279596
246,1.0,8000,1,1,0.7151260504201681,0.6775818639798489
247,1.0,8000,1,42,0.7092436974789916,0.6712846347607053
248,1.0,8000,1,1337,0.7088235294117647,0.6221662468513854
249,1.0,8000,2,1,0.715546218487395,0.6750629722921915
250,1.0,8000,2,42,0.7096638655462185,0.6712846347607053
251,1.0,8000,2,1337,0.7075630252100841,0.6209068010075567
